source_id,kind,label,version,accessed_date,citation,url
src-28701e300e600537,external,"Wikipedia (en), Thomas Coke, disambiguation page, revision 1295780100. https://en.wikipedia.org/wiki/Thomas_Coke. Read 2026-09-11.",,,"Wikipedia (en), Thomas Coke, disambiguation page, revision 1295780100. https://en.wikipedia.org/wiki/Thomas_Coke. Read 2026-09-11.",https://en.wikipedia.org/wiki/Thomas_Coke
src-2888165811c4b155,external,"Wikipedia (en), Sant'Andrea della Valle, revision 1366883352. https://en.wikipedia.org/wiki/Sant%27Andrea_della_Valle. Accessed 2026-09-10.",,,"Wikipedia (en), Sant'Andrea della Valle, revision 1366883352. https://en.wikipedia.org/wiki/Sant%27Andrea_della_Valle. Accessed 2026-09-10.",https://en.wikipedia.org/wiki/Sant%27Andrea_della_Valle
src-28b081ff6d81d743,external,"Wikipedia (en), Denis Mahon, revision 1364120001. https://en.wikipedia.org/wiki/Denis_Mahon Accessed 2026-09-11.",,,"Wikipedia (en), Denis Mahon, revision 1364120001. https://en.wikipedia.org/wiki/Denis_Mahon Accessed 2026-09-11.",https://en.wikipedia.org/wiki/Denis_Mahon
src-28c1a582d30fd94d,external,"Musei Capitolini, Ratto delle Sabine, Inv. PC 137. https://www.museicapitolini.org/it/opera/ratto-delle-sabine. Accessed 2026-09-15.",,,"Musei Capitolini, Ratto delle Sabine, Inv. PC 137. https://www.museicapitolini.org/it/opera/ratto-delle-sabine. Accessed 2026-09-15.",https://www.museicapitolini.org/it/opera/ratto-delle-sabine
src-28cce2003a531c8c,external,"Wikidata, Q741375, revision 2541010497. https://www.wikidata.org/wiki/Q741375. Accessed 2026-09-10.",,,"Wikidata, Q741375, revision 2541010497. https://www.wikidata.org/wiki/Q741375. Accessed 2026-09-10.",https://www.wikidata.org/wiki/Q741375
src-28d1808839a65c3f,external,"Wikidata, Q451555. https://www.wikidata.org/wiki/Q451555. Accessed 2026-09-13.",,,"Wikidata, Q451555. https://www.wikidata.org/wiki/Q451555. Accessed 2026-09-13.",https://www.wikidata.org/wiki/Q451555
src-28f206fa8da53224,external,"Wikipedia (en), Via Margutta, revision 1327819867. https://en.wikipedia.org/wiki/Via_Margutta Accessed 2026-09-11.",,,"Wikipedia (en), Via Margutta, revision 1327819867. https://en.wikipedia.org/wiki/Via_Margutta Accessed 2026-09-11.",https://en.wikipedia.org/wiki/Via_Margutta
src-2943b2c4337a7eed,external,"National Galleries of Scotland, Saint Anthony of Padua reviving a Dead Man, NG 2854. https://www.nationalgalleries.org/art-and-artists/44597. Accessed 2026-09-11.",,,"National Galleries of Scotland, Saint Anthony of Padua reviving a Dead Man, NG 2854. https://www.nationalgalleries.org/art-and-artists/44597. Accessed 2026-09-11.",https://www.nationalgalleries.org/art-and-artists/44597
src-29613019020f9150,external,"Wikidata, “Aristotle” (Q868). https://www.wikidata.org/wiki/Q868. Accessed 2026-09-25.",,,"Wikidata, “Aristotle” (Q868). https://www.wikidata.org/wiki/Q868. Accessed 2026-09-25.",https://www.wikidata.org/wiki/Q868
src-296cee209e857c30,external,"Wikipedia (en), London, revision 1372851516. https://en.wikipedia.org/wiki/London Accessed 2026-09-11.",,,"Wikipedia (en), London, revision 1372851516. https://en.wikipedia.org/wiki/London Accessed 2026-09-11.",https://en.wikipedia.org/wiki/London
src-2973c23f0b4e83eb,external,"Wikidata, Q1749032, revision 2513744098. https://www.wikidata.org/wiki/Q1749032. Accessed 2026-09-10.",,,"Wikidata, Q1749032, revision 2513744098. https://www.wikidata.org/wiki/Q1749032. Accessed 2026-09-10.",https://www.wikidata.org/wiki/Q1749032
src-2982f71d224ac1ba,external,"Wikipedia (en), Bentvueghels, revision 1372100851. https://en.wikipedia.org/wiki/Bentvueghels. Accessed 2026-09-10.",,,"Wikipedia (en), Bentvueghels, revision 1372100851. https://en.wikipedia.org/wiki/Bentvueghels. Accessed 2026-09-10.",https://en.wikipedia.org/wiki/Bentvueghels
src-29b4bc9025dbfdec,external,"Wikidata, Q1433194, https://www.wikidata.org/wiki/Q1433194. Accessed 2026-09-12.",,,"Wikidata, Q1433194, https://www.wikidata.org/wiki/Q1433194. Accessed 2026-09-12.",https://www.wikidata.org/wiki/Q1433194
src-29c3190109c6bbaf,external,"National Gallery of Art, Italian Paintings of the Seventeenth and Eighteenth Centuries, Guercino entries, pp.163,167–169. https://www.nga.gov/content/dam/ngaweb/research/publications/pdfs/italian-paintings-17th-and-18th-centuries.pdf. Accessed 2026-09-11.",,,"National Gallery of Art, Italian Paintings of the Seventeenth and Eighteenth Centuries, Guercino entries, pp.163,167–169. https://www.nga.gov/content/dam/ngaweb/research/publications/pdfs/italian-paintings-17th-and-18th-centuries.pdf. Accessed 2026-09-11.",https://www.nga.gov/content/dam/ngaweb/research/publications/pdfs/italian-paintings-17th-and-18th-centuries.pdf
src-29c87e31d14503c8,external,"National Gallery, https://www.nationalgallery.org.uk/about-us/press-and-media/press-releases-archive/diana-and-actaeon-is-secured-for-the-nation. Accessed 2026-09-11.",,,"National Gallery, https://www.nationalgallery.org.uk/about-us/press-and-media/press-releases-archive/diana-and-actaeon-is-secured-for-the-nation. Accessed 2026-09-11.",https://www.nationalgallery.org.uk/about-us/press-and-media/press-releases-archive/diana-and-actaeon-is-secured-for-the-nation
src-29eb3d949108fb3d,external,"Wikipedia (en), Virgil, revision 1371712636. https://en.wikipedia.org/wiki/Virgil. Accessed 2026-09-10.",,,"Wikipedia (en), Virgil, revision 1371712636. https://en.wikipedia.org/wiki/Virgil. Accessed 2026-09-10.",https://en.wikipedia.org/wiki/Virgil
src-29ede8a28e099b88,external,"Wikipedia (en), Fresco, revision 1372789331. https://en.wikipedia.org/wiki/Fresco. Accessed 2026-09-11.",,,"Wikipedia (en), Fresco, revision 1372789331. https://en.wikipedia.org/wiki/Fresco. Accessed 2026-09-11.",https://en.wikipedia.org/wiki/Fresco
src-2a05c7475906c1b4,external,"Wikipedia (en), Giovanni Ludovico Bianconi, revision 1342641608. https://en.wikipedia.org/wiki/Giovanni_Ludovico_Bianconi. Accessed 2026-09-10.",,,"Wikipedia (en), Giovanni Ludovico Bianconi, revision 1342641608. https://en.wikipedia.org/wiki/Giovanni_Ludovico_Bianconi. Accessed 2026-09-10.",https://en.wikipedia.org/wiki/Giovanni_Ludovico_Bianconi
src-2a0be031a1b19cff,external,"Universitat de Barcelona, CRAI, Printers’ devices, Pasquali, Giovanni Battista. https://marques.crai.ub.edu/en/printer/pasquali-giovanni-battista. Accessed 2026-09-14.",,,"Universitat de Barcelona, CRAI, Printers’ devices, Pasquali, Giovanni Battista. https://marques.crai.ub.edu/en/printer/pasquali-giovanni-battista. Accessed 2026-09-14.",https://marques.crai.ub.edu/en/printer/pasquali-giovanni-battista
src-2a10a61991ad1694,external,"Wikipedia (en), Bust of Thomas Baker, revision 1369240471. https://en.wikipedia.org/wiki/Bust_of_Thomas_Baker. Accessed 2026-09-10.",,,"Wikipedia (en), Bust of Thomas Baker, revision 1369240471. https://en.wikipedia.org/wiki/Bust_of_Thomas_Baker. Accessed 2026-09-10.",https://en.wikipedia.org/wiki/Bust_of_Thomas_Baker
src-2a15dac438c3c374,external,"Wikipedia (en), Antonio Barberini, revision 1362029134. https://en.wikipedia.org/wiki/Antonio_Barberini. Accessed 2026-09-11.",,,"Wikipedia (en), Antonio Barberini, revision 1362029134. https://en.wikipedia.org/wiki/Antonio_Barberini. Accessed 2026-09-11.",https://en.wikipedia.org/wiki/Antonio_Barberini
src-2aae7aca6c73ed9c,external,"Wikidata, “Norah Smallwood” (Q7050230). https://www.wikidata.org/wiki/Q7050230. Accessed 2026-09-25.",,,"Wikidata, “Norah Smallwood” (Q7050230). https://www.wikidata.org/wiki/Q7050230. Accessed 2026-09-25.",https://www.wikidata.org/wiki/Q7050230
src-2ae03778723002ef,external,"Wikipedia (en), Santa Maria dei Servi, Bologna, revision 1286834023. https://en.wikipedia.org/wiki/Santa_Maria_dei_Servi%2C_Bologna. Accessed 2026-09-10.",,,"Wikipedia (en), Santa Maria dei Servi, Bologna, revision 1286834023. https://en.wikipedia.org/wiki/Santa_Maria_dei_Servi%2C_Bologna. Accessed 2026-09-10.",https://en.wikipedia.org/wiki/Santa_Maria_dei_Servi%2C_Bologna
src-2ae1e67d92836a6b,external,"Wikipedia (en), Augusta, Sicily, revision 1371652037. https://en.wikipedia.org/wiki/Augusta,_Sicily Accessed 2026-09-11.",,,"Wikipedia (en), Augusta, Sicily, revision 1371652037. https://en.wikipedia.org/wiki/Augusta,_Sicily Accessed 2026-09-11.","https://en.wikipedia.org/wiki/Augusta,_Sicily"
src-2af3de8d3830b51a,external,"Pietro Ottoboni (cardinal), English Wikipedia. https://en.wikipedia.org/wiki/Pietro_Ottoboni_(cardinal). Accessed 2026-09-10.",,,"Pietro Ottoboni (cardinal), English Wikipedia. https://en.wikipedia.org/wiki/Pietro_Ottoboni_(cardinal). Accessed 2026-09-10.",https://en.wikipedia.org/wiki/Pietro_Ottoboni_(cardinal)
src-2b0b09c0ecc49e00,external,"Wikidata, Q685916, revision 2519207942. https://www.wikidata.org/wiki/Q685916. Accessed 2026-09-10.",,,"Wikidata, Q685916, revision 2519207942. https://www.wikidata.org/wiki/Q685916. Accessed 2026-09-10.",https://www.wikidata.org/wiki/Q685916
src-2b37fd7563fbf148,external,"Wikidata, Q193589, revision 2542231345. https://www.wikidata.org/wiki/Q193589. Accessed 2026-09-11.",,,"Wikidata, Q193589, revision 2542231345. https://www.wikidata.org/wiki/Q193589. Accessed 2026-09-11.",https://www.wikidata.org/wiki/Q193589
src-2b4aec8fc2fd0a6f,external,"Wikidata Q489632, revision 2448005837. https://www.wikidata.org/wiki/Q489632. Accessed 2026-09-11.",,,"Wikidata Q489632, revision 2448005837. https://www.wikidata.org/wiki/Q489632. Accessed 2026-09-11.",https://www.wikidata.org/wiki/Q489632
src-2be6a34b83a189c5,external,"Direzione regionale Musei nazionali Veneto, Da Tiepolo a Paschetto. https://museiveneto.cultura.gov.it/eventi-e-mostre/museo-di-villa-pisani-25-aprile-ore-11-dialoghi-dellesedra-da-tiepolo-paschetto. Accessed 2026-09-14.",,,"Direzione regionale Musei nazionali Veneto, Da Tiepolo a Paschetto. https://museiveneto.cultura.gov.it/eventi-e-mostre/museo-di-villa-pisani-25-aprile-ore-11-dialoghi-dellesedra-da-tiepolo-paschetto. Accessed 2026-09-14.",https://museiveneto.cultura.gov.it/eventi-e-mostre/museo-di-villa-pisani-25-aprile-ore-11-dialoghi-dellesedra-da-tiepolo-paschetto
src-2c1bd5772b79d259,external,"Giuseppe Scavizzi, CERQUOZZI, Michelangelo, detto Michelangelo delle Battaglie, Dizionario Biografico degli Italiani 23 (1979). https://www.treccani.it/enciclopedia/cerquozzi-michelangelo-detto-michelangelo-delle-battaglie_(Dizionario-Biografico)/ Accessed 2026-09-11.",,,"Giuseppe Scavizzi, CERQUOZZI, Michelangelo, detto Michelangelo delle Battaglie, Dizionario Biografico degli Italiani 23 (1979). https://www.treccani.it/enciclopedia/cerquozzi-michelangelo-detto-michelangelo-delle-battaglie_(Dizionario-Biografico)/ Accessed 2026-09-11.",https://www.treccani.it/enciclopedia/cerquozzi-michelangelo-detto-michelangelo-delle-battaglie_(Dizionario-Biografico)/
src-2c2a02f32b2575ad,external,"University of London, Who we are. https://www.london.ac.uk/about/who-we-are. Accessed 2026-09-15.",,,"University of London, Who we are. https://www.london.ac.uk/about/who-we-are. Accessed 2026-09-15.",https://www.london.ac.uk/about/who-we-are
src-2c4be3bbeced36ca,external,"Wikidata, Q776990, revision 2521457463. https://www.wikidata.org/wiki/Q776990. Accessed 2026-09-11.",,,"Wikidata, Q776990, revision 2521457463. https://www.wikidata.org/wiki/Q776990. Accessed 2026-09-11.",https://www.wikidata.org/wiki/Q776990
src-2c6497d90aa41562,external,"Wikipedia (en), Giacinto Brandi, revision 1365391474. https://en.wikipedia.org/wiki/Giacinto_Brandi. Accessed 2026-09-10.",,,"Wikipedia (en), Giacinto Brandi, revision 1365391474. https://en.wikipedia.org/wiki/Giacinto_Brandi. Accessed 2026-09-10.",https://en.wikipedia.org/wiki/Giacinto_Brandi
src-2ca7ec588038f38c,external,"Hessen Kassel Heritage, Schloss Wilhelmshöhe. https://www.heritage-kassel.de/standorte/schloss-wilhelmshoehe. Accessed 2026-09-15.",,,"Hessen Kassel Heritage, Schloss Wilhelmshöhe. https://www.heritage-kassel.de/standorte/schloss-wilhelmshoehe. Accessed 2026-09-15.",https://www.heritage-kassel.de/standorte/schloss-wilhelmshoehe
src-2cbc1a00fce68d92,external,"National Gallery, Sir Michael Levey, Directors. https://www.nationalgallery.org.uk/about-us/history/directors/sir-michael-levey. Accessed 2026-09-14.",,,"National Gallery, Sir Michael Levey, Directors. https://www.nationalgallery.org.uk/about-us/history/directors/sir-michael-levey. Accessed 2026-09-14.",https://www.nationalgallery.org.uk/about-us/history/directors/sir-michael-levey
src-2ccae31926126ae1,external,"Ditta Osvaldo Böhm, Catalogo delle fotografie dell’Archivio Naya-Böhm delle chiese e delle scuole di Venezia (1983). https://wwwuser.gwdg.de/~fotokat/Fotokataloge/Naya_Boehm_1983_1_l.pdf. Accessed 2026-09-14.",,,"Ditta Osvaldo Böhm, Catalogo delle fotografie dell’Archivio Naya-Böhm delle chiese e delle scuole di Venezia (1983). https://wwwuser.gwdg.de/~fotokat/Fotokataloge/Naya_Boehm_1983_1_l.pdf. Accessed 2026-09-14.",https://wwwuser.gwdg.de/~fotokat/Fotokataloge/Naya_Boehm_1983_1_l.pdf
src-2d7bd7bda4f59e27,external,"Marco Leone, ""TESTI, Fulvio,"" Dizionario Biografico degli Italiani 95 (2019). https://www.treccani.it/enciclopedia/fulvio-testi_(Dizionario-Biografico)/. Accessed 2026-09-09.",,,"Marco Leone, ""TESTI, Fulvio,"" Dizionario Biografico degli Italiani 95 (2019). https://www.treccani.it/enciclopedia/fulvio-testi_(Dizionario-Biografico)/. Accessed 2026-09-09.",https://www.treccani.it/enciclopedia/fulvio-testi_(Dizionario-Biografico)/
src-2d805002516e7ffe,external,"Wikipedia (en), Giovanni Lanfranco, revision 1372179417. https://en.wikipedia.org/wiki/Giovanni_Lanfranco. Accessed 2026-09-10.",,,"Wikipedia (en), Giovanni Lanfranco, revision 1372179417. https://en.wikipedia.org/wiki/Giovanni_Lanfranco. Accessed 2026-09-10.",https://en.wikipedia.org/wiki/Giovanni_Lanfranco
src-2e0cecf2a255cc5f,external,"Wikidata, Q13329, revision 2527337367. https://www.wikidata.org/wiki/Q13329. Accessed 2026-09-11.",,,"Wikidata, Q13329, revision 2527337367. https://www.wikidata.org/wiki/Q13329. Accessed 2026-09-11.",https://www.wikidata.org/wiki/Q13329
src-2e8388db8c6e300f,external,"Samuel H. Kress Foundation, The Triumph of Venice, K2149. https://www.kressfoundation.org/kress-collection/artwork/84f51f076ea69e90ef971adebc587d9802d0a5f3d6888bb5d9f5554435356c3f. Accessed 2026-09-14.",,,"Samuel H. Kress Foundation, The Triumph of Venice, K2149. https://www.kressfoundation.org/kress-collection/artwork/84f51f076ea69e90ef971adebc587d9802d0a5f3d6888bb5d9f5554435356c3f. Accessed 2026-09-14.",https://www.kressfoundation.org/kress-collection/artwork/84f51f076ea69e90ef971adebc587d9802d0a5f3d6888bb5d9f5554435356c3f
src-2eb907e622f41782,external,"Maria Gabriella Matarazzo, ""ZAMPIERI, Domenico, detto Domenichino,"" Dizionario Biografico degli Italiani 100 (2020). https://www.treccani.it/enciclopedia/zampieri-domenico-detto-domenichino_(Dizionario-Biografico)/ Accessed 2026-09-10.",,,"Maria Gabriella Matarazzo, ""ZAMPIERI, Domenico, detto Domenichino,"" Dizionario Biografico degli Italiani 100 (2020). https://www.treccani.it/enciclopedia/zampieri-domenico-detto-domenichino_(Dizionario-Biografico)/ Accessed 2026-09-10.",https://www.treccani.it/enciclopedia/zampieri-domenico-detto-domenichino_(Dizionario-Biografico)/
src-2ec2f5ccacc3830c,external,"Wikipedia (en), Lione Pascoli, revision 1283030023. https://en.wikipedia.org/wiki/Lione_Pascoli. Read 2026-09-11.",,,"Wikipedia (en), Lione Pascoli, revision 1283030023. https://en.wikipedia.org/wiki/Lione_Pascoli. Read 2026-09-11.",https://en.wikipedia.org/wiki/Lione_Pascoli
src-2ef30f6243936f3a,external,"Wikidata, Q581481, revision 2540024082. https://www.wikidata.org/wiki/Q581481. Accessed 2026-09-11.",,,"Wikidata, Q581481, revision 2540024082. https://www.wikidata.org/wiki/Q581481. Accessed 2026-09-11.",https://www.wikidata.org/wiki/Q581481
src-2f2bea7cc47f0654,external,"Museo di Capodimonte, Carta Bianca, cartella stampa (2018). https://capodimonte.cultura.gov.it/mdc/uploads/2018/03/Cartella-stampa_Carta-Bianca.pdf. Accessed 2026-09-14.",,,"Museo di Capodimonte, Carta Bianca, cartella stampa (2018). https://capodimonte.cultura.gov.it/mdc/uploads/2018/03/Cartella-stampa_Carta-Bianca.pdf. Accessed 2026-09-14.",https://capodimonte.cultura.gov.it/mdc/uploads/2018/03/Cartella-stampa_Carta-Bianca.pdf
src-2f4789331474cf1b,external,"Giovanni Gaetano Bottari, ed. Stefano Ticozzi, Raccolta di lettere sulla pittura, scultura ed architettura, vol. VII (Milan: Giovanni Silvestri, 1822), letter X, pp. 357–362. Internet Archive. https://archive.org/details/diletteresulla07bott. Accessed 2026-09-11.",,,"Giovanni Gaetano Bottari, ed. Stefano Ticozzi, Raccolta di lettere sulla pittura, scultura ed architettura, vol. VII (Milan: Giovanni Silvestri, 1822), letter X, pp. 357–362. Internet Archive. https://archive.org/details/diletteresulla07bott. Accessed 2026-09-11.",https://archive.org/details/diletteresulla07bott
src-2f61c404c063d231,external,"Wikipedia (en), Luca Giordano, revision 1365931234. https://en.wikipedia.org/wiki/Luca_Giordano. Accessed 2026-09-10.",,,"Wikipedia (en), Luca Giordano, revision 1365931234. https://en.wikipedia.org/wiki/Luca_Giordano. Accessed 2026-09-10.",https://en.wikipedia.org/wiki/Luca_Giordano
src-2f912db2ad9d301a,external,"Wikipedia (en), Galleria Nazionale d'Arte Antica. https://en.wikipedia.org/wiki/Galleria_Nazionale_d'Arte_Antica. Accessed 2026-09-13.",,,"Wikipedia (en), Galleria Nazionale d'Arte Antica. https://en.wikipedia.org/wiki/Galleria_Nazionale_d'Arte_Antica. Accessed 2026-09-13.",https://en.wikipedia.org/wiki/Galleria_Nazionale_d'Arte_Antica
src-2fdf9614bbee903e,external,"Wikipedia (en), Salvator Rosa, revision 1370459061. https://en.wikipedia.org/wiki/Salvator_Rosa Accessed 2026-09-11.",,,"Wikipedia (en), Salvator Rosa, revision 1370459061. https://en.wikipedia.org/wiki/Salvator_Rosa Accessed 2026-09-11.",https://en.wikipedia.org/wiki/Salvator_Rosa
src-2ff19f1dd58877fd,external,"Provincia di Modena, A Modena Palazzo Ducale, Orto Botanico e S. Vincenzo. https://www.provincia.modena.it/comunicato-stampa/a-modena-palazzo-ducale-orto-botanico-e-s-vincenzo-la-riserva-naturale-di-sassoguidano-di-pavullo/. Accessed 2026-09-11.",,,"Provincia di Modena, A Modena Palazzo Ducale, Orto Botanico e S. Vincenzo. https://www.provincia.modena.it/comunicato-stampa/a-modena-palazzo-ducale-orto-botanico-e-s-vincenzo-la-riserva-naturale-di-sassoguidano-di-pavullo/. Accessed 2026-09-11.",https://www.provincia.modena.it/comunicato-stampa/a-modena-palazzo-ducale-orto-botanico-e-s-vincenzo-la-riserva-naturale-di-sassoguidano-di-pavullo/
src-2ff8767d02e249c5,external,"Wikipedia (en), Pope Clement XI, revision 1372220365. https://en.wikipedia.org/wiki/Pope_Clement_XI Accessed 2026-09-11.",,,"Wikipedia (en), Pope Clement XI, revision 1372220365. https://en.wikipedia.org/wiki/Pope_Clement_XI Accessed 2026-09-11.",https://en.wikipedia.org/wiki/Pope_Clement_XI
src-2ffe73c16cb7ffd1,external,"Wikipedia (en), Accademia di San Luca, revision 1364875798. https://en.wikipedia.org/wiki/Accademia_di_San_Luca. Accessed 2026-09-10.",,,"Wikipedia (en), Accademia di San Luca, revision 1364875798. https://en.wikipedia.org/wiki/Accademia_di_San_Luca. Accessed 2026-09-10.",https://en.wikipedia.org/wiki/Accademia_di_San_Luca
src-3003880b5ae39ee1,external,"Wikipedia (en), San Luigi dei Francesi. https://en.wikipedia.org/wiki/San_Luigi_dei_Francesi. Accessed 2026-09-13.",,,"Wikipedia (en), San Luigi dei Francesi. https://en.wikipedia.org/wiki/San_Luigi_dei_Francesi. Accessed 2026-09-13.",https://en.wikipedia.org/wiki/San_Luigi_dei_Francesi
src-3030ec557a047df7,external,"Wikipedia (it), “Paolo Giordano I Orsini.” https://it.wikipedia.org/wiki/Paolo_Giordano_I_Orsini. Accessed 2026-09-25.",,,"Wikipedia (it), “Paolo Giordano I Orsini.” https://it.wikipedia.org/wiki/Paolo_Giordano_I_Orsini. Accessed 2026-09-25.",https://it.wikipedia.org/wiki/Paolo_Giordano_I_Orsini
src-305d7e7e50c7c396,external,"Wikidata, Q82659, revision 2522280058. https://www.wikidata.org/wiki/Q82659. Accessed 2026-09-10.",,,"Wikidata, Q82659, revision 2522280058. https://www.wikidata.org/wiki/Q82659. Accessed 2026-09-10.",https://www.wikidata.org/wiki/Q82659
src-308cc156bb37640b,external,"Wikidata, Q807815, revision 2491112480. https://www.wikidata.org/wiki/Q807815. Accessed 2026-09-10.",,,"Wikidata, Q807815, revision 2491112480. https://www.wikidata.org/wiki/Q807815. Accessed 2026-09-10.",https://www.wikidata.org/wiki/Q807815
src-309ba4ac6cf53eb5,external,"University of Bologna, Nine centuries of history. https://www.unibo.it/en/university/who-we-are/our-history/nine-centuries-of-history. Accessed 2026-09-10.",,,"University of Bologna, Nine centuries of history. https://www.unibo.it/en/university/who-we-are/our-history/nine-centuries-of-history. Accessed 2026-09-10.",https://www.unibo.it/en/university/who-we-are/our-history/nine-centuries-of-history
src-311df0375d84af5a,external,"National Gallery of Art, Dr. Vitale Bloch, provenance 22490. https://www.nga.gov/artworks/provenance/22490-dr-vitale-bloch. Accessed 2026-09-15.",,,"National Gallery of Art, Dr. Vitale Bloch, provenance 22490. https://www.nga.gov/artworks/provenance/22490-dr-vitale-bloch. Accessed 2026-09-15.",https://www.nga.gov/artworks/provenance/22490-dr-vitale-bloch
src-3121f4b062f07a09,external,"Wikidata Q725737, revision 2521245976. https://www.wikidata.org/wiki/Q725737. Accessed 2026-09-10; reviewed 2026-09-11.",,,"Wikidata Q725737, revision 2521245976. https://www.wikidata.org/wiki/Q725737. Accessed 2026-09-10; reviewed 2026-09-11.",https://www.wikidata.org/wiki/Q725737
src-3133fdc73cc84361,external,"Wikipedia (it), “Flaminio Corner.” https://it.wikipedia.org/wiki/Flaminio_Corner. Accessed 2026-09-25.",,,"Wikipedia (it), “Flaminio Corner.” https://it.wikipedia.org/wiki/Flaminio_Corner. Accessed 2026-09-25.",https://it.wikipedia.org/wiki/Flaminio_Corner
src-31476941967ef49f,external,"Library of Congress, General Information. https://www.loc.gov/about/general-information. Accessed 2026-09-14.",,,"Library of Congress, General Information. https://www.loc.gov/about/general-information. Accessed 2026-09-14.",https://www.loc.gov/about/general-information
src-314a981f79ec98bf,external,"Wikipedia (en), Francesco Barberini (1597–1679), revision 1361831714. https://en.wikipedia.org/wiki/Francesco_Barberini_(1597%E2%80%931679) Accessed 2026-09-11.",,,"Wikipedia (en), Francesco Barberini (1597–1679), revision 1361831714. https://en.wikipedia.org/wiki/Francesco_Barberini_(1597%E2%80%931679) Accessed 2026-09-11.",https://en.wikipedia.org/wiki/Francesco_Barberini_(1597%E2%80%931679)
src-3196f2e8d32ab230,external,"Royal Collection Trust, George III, Joseph Farington and the Royal Academy. https://www.rct.uk/collection/stories/george-iii-joseph-farington-and-the-royal-academy. Accessed 2026-09-14.",,,"Royal Collection Trust, George III, Joseph Farington and the Royal Academy. https://www.rct.uk/collection/stories/george-iii-joseph-farington-and-the-royal-academy. Accessed 2026-09-14.",https://www.rct.uk/collection/stories/george-iii-joseph-farington-and-the-royal-academy
src-31e002b69f8cbd31,external,"Wikipedia (en), Valentin de Boulogne, revision 1365070292. https://en.wikipedia.org/wiki/Valentin_de_Boulogne. Accessed 2026-09-10.",,,"Wikipedia (en), Valentin de Boulogne, revision 1365070292. https://en.wikipedia.org/wiki/Valentin_de_Boulogne. Accessed 2026-09-10.",https://en.wikipedia.org/wiki/Valentin_de_Boulogne
src-31fc8b34fe4e599e,external,"Wikipedia (en), Giacomo Rospigliosi, https://en.wikipedia.org/wiki/Giacomo_Rospigliosi. Accessed 2026-09-25.",,,"Wikipedia (en), Giacomo Rospigliosi, https://en.wikipedia.org/wiki/Giacomo_Rospigliosi. Accessed 2026-09-25.",https://en.wikipedia.org/wiki/Giacomo_Rospigliosi
src-32102681d4a92c2b,external,"Wikidata, Q979574, revision 2522046216. https://www.wikidata.org/wiki/Q979574. Accessed 2026-09-10.",,,"Wikidata, Q979574, revision 2522046216. https://www.wikidata.org/wiki/Q979574. Accessed 2026-09-10.",https://www.wikidata.org/wiki/Q979574
src-3245ab17370a3933,external,"MUVE, Ca’ Rezzonico, First floor. https://carezzonico.visitmuve.it/en/layout-and-collections/first-floor/. Accessed 2026-09-14.",,,"MUVE, Ca’ Rezzonico, First floor. https://carezzonico.visitmuve.it/en/layout-and-collections/first-floor/. Accessed 2026-09-14.",https://carezzonico.visitmuve.it/en/layout-and-collections/first-floor/
src-32a1c9ad4c035762,external,"Wikipedia (en), Church of the Gesù, revision 1356398733. https://en.wikipedia.org/wiki/Church_of_the_Ges%C3%B9 Accessed 2026-09-11.",,,"Wikipedia (en), Church of the Gesù, revision 1356398733. https://en.wikipedia.org/wiki/Church_of_the_Ges%C3%B9 Accessed 2026-09-11.",https://en.wikipedia.org/wiki/Church_of_the_Ges%C3%B9
src-32cded7fd00c87b1,external,"Comune di Perugia, «Biblioteca Augusta». https://www.comune.perugia.it/biblioteca-augusta-perugia/. Accessed 2026-09-11.",,,"Comune di Perugia, «Biblioteca Augusta». https://www.comune.perugia.it/biblioteca-augusta-perugia/. Accessed 2026-09-11.",https://www.comune.perugia.it/biblioteca-augusta-perugia/
src-32d3170abcda360d,external,"Wikidata, Q47551, revision 2541040911. https://www.wikidata.org/wiki/Q47551. Accessed 2026-09-10.",,,"Wikidata, Q47551, revision 2541040911. https://www.wikidata.org/wiki/Q47551. Accessed 2026-09-10.",https://www.wikidata.org/wiki/Q47551
src-333fa43a00186d40,external,"Wikipedia (it), Paolo Negri, revision 145016932. https://it.wikipedia.org/wiki/Paolo_Negri. Accessed 2026-09-10.",,,"Wikipedia (it), Paolo Negri, revision 145016932. https://it.wikipedia.org/wiki/Paolo_Negri. Accessed 2026-09-10.",https://it.wikipedia.org/wiki/Paolo_Negri
src-338a99e7623706c4,external,"Wikidata, Q748743, https://www.wikidata.org/wiki/Q748743. Accessed 2026-09-25.",,,"Wikidata, Q748743, https://www.wikidata.org/wiki/Q748743. Accessed 2026-09-25.",https://www.wikidata.org/wiki/Q748743
src-339548df6f1b642a,external,"SBTI, Ruffo di Bagnara e Castelcicala, https://www.sbti.it/bibliotelematica/geneal-Ruffo%20di%20bagnara.htm. Accessed 2026-09-25.",,,"SBTI, Ruffo di Bagnara e Castelcicala, https://www.sbti.it/bibliotelematica/geneal-Ruffo%20di%20bagnara.htm. Accessed 2026-09-25.",https://www.sbti.it/bibliotelematica/geneal-Ruffo%20di%20bagnara.htm
src-34017bdda752564e,external,"Wikidata, Giovanni Angelo Altemps (Q55225064). https://www.wikidata.org/wiki/Q55225064. Accessed 2026-09-25.",,,"Wikidata, Giovanni Angelo Altemps (Q55225064). https://www.wikidata.org/wiki/Q55225064. Accessed 2026-09-25.",https://www.wikidata.org/wiki/Q55225064
